step,time,distance,angle,eq0_force_distance,eq1_force_distance,eq2_force_distance,eq0_force_angle,eq1_force_angle,eq2_force_angle,eq0_impulse,eq1_impulse,eq2_impulse,diagnostics_flags,condition_number,condition_number_spectral,condition_gap,min_eigenvalue,max_eigenvalue,active_equations,drop_events_step,drop_index_mask_step,drop_events_total,recovery_events_step,recovery_steps_step,recovery_events_total,pending_drop_count,max_pending_steps_running
6845,23.957500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6845
6846,23.961000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6846
6847,23.964500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6847
6848,23.968000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6848
6849,23.971500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6849
6850,23.975000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6850
6851,23.978500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6851
6852,23.982000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6852
6853,23.985500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6853
6854,23.989000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6854
6855,23.992500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6855
6856,23.996000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6856
6857,23.999500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6857
6858,24.003000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6858
6859,24.006500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6859
6860,24.010000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6860
6861,24.013500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6861
6862,24.017000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6862
6863,24.020500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6863
6864,24.024000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6864
6865,24.027500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6865
6866,24.031000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6866
6867,24.034500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6867
6868,24.038000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6868
6869,24.041500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6869
6870,24.045000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6870
6871,24.048500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6871
6872,24.052000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6872
6873,24.055500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6873
6874,24.059000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6874
6875,24.062500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6875
6876,24.066000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6876
6877,24.069500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6877
6878,24.073000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6878
6879,24.076500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6879
6880,24.080000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6880
6881,24.083500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6881
6882,24.087000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6882
6883,24.090500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6883
6884,24.094000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6884
6885,24.097500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6885
6886,24.101000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6886
6887,24.104500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6887
6888,24.108000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6888
6889,24.111500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6889
6890,24.115000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6890
6891,24.118500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6891
6892,24.122000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6892
6893,24.125500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6893
6894,24.129000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6894
6895,24.132500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6895
6896,24.136000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6896
6897,24.139500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6897
6898,24.143000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6898
6899,24.146500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6899
6900,24.150000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6900
6901,24.153500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6901
6902,24.157000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6902
6903,24.160500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6903
6904,24.164000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6904
6905,24.167500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6905
6906,24.171000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6906
6907,24.174500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6907
6908,24.178000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6908
6909,24.181500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6909
6910,24.185000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6910
6911,24.188500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6911
6912,24.192000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6912
6913,24.195500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6913
6914,24.199000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6914
6915,24.202500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6915
6916,24.206000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6916
6917,24.209500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6917
6918,24.213000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6918
6919,24.216500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6919
6920,24.220000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6920
6921,24.223500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6921
6922,24.227000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6922
6923,24.230500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6923
6924,24.234000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6924
6925,24.237500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6925
6926,24.241000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6926
6927,24.244500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6927
6928,24.248000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6928
6929,24.251500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6929
6930,24.255000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6930
6931,24.258500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6931
6932,24.262000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6932
6933,24.265500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6933
6934,24.269000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6934
6935,24.272500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6935
6936,24.276000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6936
6937,24.279500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6937
6938,24.283000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6938
6939,24.286500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6939
6940,24.290000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6940
6941,24.293500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6941
6942,24.297000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6942
6943,24.300500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6943
6944,24.304000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6944
6945,24.307500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6945
6946,24.311000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6946
6947,24.314500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6947
6948,24.318000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6948
6949,24.321500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6949
6950,24.325000,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6950
6951,24.328500,0.710405,0.247799,0.090739,0.000000,-0.128325,-0.207620,0.000000,0.037842,0.000591,0.000000,-0.000335,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,6951
